repo,title,body,labels,is_beginner_friendly
ArduPilot/ardupilot,Standard Modes Support problems,"With the new Standard Modes support in ArduCopter on master QGC now shows those modes in it's ui. There are a number of problems from a usability standpoint with this new functionality:
* The flight mode names are in ALL CAPS. And include things like ADSB_AVOID. From an end user perspective all caps and using underscores in flight mode names is quite jarring in the QGC UI. It's not technically a problem, just not very user friendly from a good user interface standpoint. It's also pretty jarring for existing QGC+ArduPilot users coming from older firmwares where QGC was in control of flight mode names and used Mixed Case everywhere with no underscores.
* Also the list of flight modes is massively long. I don't know if some of these flight modes returned fall into the category of not-selectable by a user. If so, they should be marked as such in the protocol. Also would be nice if there was use of the ""advanced"" setting in the protocol. Then QGC could filter the list so that it wasn't so formidable at first glance.",[],0
ArduPilot/ardupilot,Add Units to PID parameters,By adding units to PID parameters we can help analysis and understanding of the controllers.,"['Copter', 'FeatureRequest']",0
ArduPilot/ardupilot,Ensure Parameter metadata @Range and @Increment display correctly in Mission Planner,Mission planner uses the @Increment value to define the number of zero's displayed. This means that Mission planner may not display the best resolution if the @Increment has been set based on a larger tuning step.,"['Copter', 'FeatureRequest']",0
ArduPilot/ardupilot,Support MAVLink COMPONENT_METADATA,"## Feature request

**Is your feature request related to a problem? Please describe.**
QGC folks, in particular @DonLakeFlyer have to manually update the build each new AP version for the link to the new parameters.

**Describe the solution you'd like**
If we respond to COMPONENT_METADATA then we can give QGC the correct URL for the version, and eventually embed the data on the board with enough space.

**Describe alternatives you've considered**
We could update QGC to calculate the URL itself, but that would be additional complication.

**Platform**
[X] All
[  ] AntennaTracker
[  ] Copter
[  ] Plane
[  ] Rover
[  ] Submarine

**Additional context**

Needed for QGC to update to ARMING_SKIPCHK: https://github.com/ArduPilot/ardupilot/pull/31568

Or some other method of putting 4.7 dev metadata into https://github.com/arduPilot/parameterrepository
",[],0
ArduPilot/ardupilot,Sub: 4.5 forward-port list,"This is a list of anything in an ArduSub release branch that needs equivalent behaviour implemented in master. Some PRs/commits may be able to be directly forward ported, while others will require additional considerations and discussion for their relevance and implementation with respect to the other ArduPilot firmware variants. If new missing items/commits are identified they will be added.

## Parameter migration / bad configuration detection
- [x] Automatic transition from old `BRD_PWM_COUNT` GPIO determination functionality, to new `GPIO (-1)` `SERVOx_FUNCTION` values and/or using the `SERVO_GPIO_MASK`
    - #31685
    - #31702
    - Without this the leak sensor may be silently broken, which is a critical warning system in Sub vehicles
    - It also affects relays, which could benefit from some user warnings if the autopilot can tell they're misconfigured
- [ ] Automatic transition from `RCIN9 (59)`/`RCIN10 (60)` channel passthrough piggy-backing to new dedicated `Lights1 (181)`/`Lights2 (182)` `SERVOx_FUNCTION` outputs
    - #31109
    - This parameter change also broke programmatic control of lights outputs, which has not yet been resolved
        - The illuminator protocol [is being considered](https://github.com/ArduPilot/ardupilot/issues/28814#issuecomment-3617607624) as a replacement for the old [`DO_SET_SERVO`](https://mavlink.io/en/messages/common.html#MAV_CMD_DO_SET_SERVO) commands (which required knowing the channel number of the output), although it is a fair amount more complex
- [ ] Automatic transition from old `Disabled (0)` to new `Actuator1 (184)`/`Actuator2 (185)`/`Actuator3 (186)` `SERVOx_FUNCTION` outputs
    - #31109 
    - This parameter change also broke programmatic control of actuator outputs, which has not yet been resolved
        - [`DO_SET_ACTUATOR`](https://mavlink.io/en/messages/common.html#MAV_CMD_DO_SET_ACTUATOR) MAVLink commands [are planned](https://github.com/ArduPilot/ardupilot/issues/28814) as a replacement for the old [`DO_SET_SERVO`](https://mavlink.io/en/messages/common.html#MAV_CMD_DO_SET_SERVO) commands (which required knowing the channel number of the output)

## Release notes
- [ ] Update master to include [the release notes](https://github.com/ArduPilot/ardupilot/blob/Sub-4.5/ArduSub/ReleaseNotes.txt) from the various 4.5 versions that have been released
    - Some of these are related to the features that need forward-porting, so it likely doesn't make sense to bring them through until those features are also available in master (and there'll likely be one for 4.5.7 with the leak/relay details)","['Sub', 'ReleaseAdmin']",0
ArduPilot/ardupilot,Copter SITL Webots-Python: iris.parm incompatible with current pre-arm validation,"## Bug report

**Issue details**

Please take these findings with a grain of salt.

When using ArduCopter SITL with the Webots `webots-python` model and the provided `iris.parm`, I am seeing inconsistent and sometimes blocking pre-arm behavior on newer commits. The same workflow and Webots world arm and fly reliably when rolling back to the previous commit.

On the newer commit, arming is frequently blocked by pre-arm checks and parameter validation errors, such as:

* `Bad parameter: ATC_RAT_RLL_I must be > 0`
* `PreArm: Check ACRO_BAL_ROLL/PITCH`
* `Arm: Accels inconsistent`

Arming behavior is inconsistent between runs. Sometimes the vehicle arms, sometimes it does not, even with the same setup. Once armed, the vehicle flies normally in Webots.

Rolling back to the immediately previous commit resolves all issues without any manual parameter changes, which suggests a regression or a parameter compatibility issue rather than a Webots model problem.

**Version**

ArduCopter V4.7.0-dev
Issue observed on the latest commit at time of testing.
Rolling back to the previous commit restores reliable arming behavior.

**Platform**

[  ] All
[  ] AntennaTracker
[x] Copter
[  ] Plane
[  ] Rover
[  ] Submarine

**Airframe type**

Quad / X (Webots Iris)

**Hardware type**

SITL using Webots (`webots-python` model)

**Logs**

Console and QGroundControl messages observed on the affected commit include:

* `Bad parameter: ATC_RAT_RLL_I must be > 0`
* `PreArm: Check ACRO_BAL_ROLL/PITCH`
* `Arm: Accels inconsistent`

No crashes observed. Once armed, flight behavior appears normal.
",[],0
ArduPilot/ardupilot,"Copter: Dijkastras may get stuck if ""Allow fast waypoints"" options is enabled and WPNAV_RADIUS > 2 and","If users set the OA_OPTIONS bit ""Allow fast waypoints"" and set WPNAV_RADIUS > 2 the vehicle may get stuck as it flies a path provided by Dijkstras (e.g. a path around a fence)

The core problem is that [OA_PathPlanner](https://github.com/ArduPilot/ardupilot/blob/master/libraries/AC_Avoidance/AP_OAPathPlanner.h) is responsible for returning the next two waypoints that the vehicle should fly to but it doesn't know when AC_WPNav has actually completed these waypoints.  [The code here](https://github.com/ArduPilot/ardupilot/blob/master/libraries/AC_Avoidance/AP_OADijkstra.cpp#L224) tries to figure this out using the vehicle's current location but it assumes the vehicle will come within 2m of the point which it may actually not if ""allow fast waypoints"" is enabled.

The problematic [line is here](https://github.com/ArduPilot/ardupilot/blob/master/libraries/AC_Avoidance/AP_OADijkstra.cpp#L224) and copied below

`const bool near_oa_wp = current_loc.get_distance(destination_new) <= 2.0f;`

Here's an example mission and fence that exhibits the problem.  When the vehicle RTLs at the end
<img width=""813"" height=""688"" alt=""Image"" src=""https://github.com/user-attachments/assets/22935e39-b5e8-4a8d-968b-dd5edb6bd7db"" />

The proper solution is not as simple as just passing in the WPNAV_RADIUS to Dijkstras though because while this parameter sets an **upper limit** on how far the vehicle may fly from the waypoint, the vehicle normally flies closer than this.  In fact a user could set the WPNAV_RADIUS = 100m and still the vehicle would fly quite close to the waypoints.  In this case if Dijkstras used 100m it would consider intermediate points complete far too early and would likely cut corners which could lead to breaching the fence.

I think the proper solution is to improve the interface between [AP_OAPathPlanner::mission_avoidance()](https://github.com/ArduPilot/ardupilot/blob/master/libraries/AC_Avoidance/AP_OAPathPlanner.cpp#L196) and [AP_OADijkstra::update()](https://github.com/ArduPilot/ardupilot/blob/master/libraries/AC_Avoidance/AP_OADijkstra.cpp#L50) (which is currently passing back and forth [avoidance_info stuctures](https://github.com/ArduPilot/ardupilot/blob/master/libraries/AC_Avoidance/AP_OAPathPlanner.h#L98)) so that Dijkstras provides not just the next two intermediate points but instead the entire path around the obstacle.

Then [AC_WPNav_OA](https://github.com/ArduPilot/ardupilot/blob/master/libraries/AC_WPNav/AC_WPNav_OA.h) should hold onto this path and take responsibility for feeding the next two points into the [AC_WPNav base class](https://github.com/ArduPilot/ardupilot/blob/master/libraries/AC_WPNav/AC_WPNav.h).  AC_WPNav_OA can do this better than Dijkstras because it can keep track of where the vehicle is along the path by calling the base classes's [reached_wp_destination()](https://github.com/ArduPilot/ardupilot/blob/master/libraries/AC_WPNav/AC_WPNav.h#L240C18-L240C40) method

BTW, I've done some work in [this PR to restructure Dijkstras](https://github.com/ArduPilot/ardupilot/pull/28542).  We should consider merging this restructure to master and converting AC_Avoidance to always use meters before trying to resolve this issue.","['BUG', 'Safety', 'Library']",0
ArduPilot/ardupilot,AC_PrecLand LOCAL_FRD support yaw rotation sign error,"## Bug report

**Issue details**

It appears that there is a sign error on the recently introduced support for LOCAL_FRD MAV_FRAME in the AC_PrecLand module. From my perspective it seems that ""_inertial_data_delayed->Tbn"" describes the rotation quaternion from the Body Frame to the NED frame. To rotate BODY_FRD (the previous, well tested MAV_FRAME used in AC_PrecLand) we rotate the FRD unit vector by the _intertial_data_delayed->Tbn quaternion to get NED Frame.

When doing this for LOCAL_FRD (which is yaw only, gravity aligned so no roll/pitch) we extract the Euler rotations from the BODY->NED quaternion and rotate by the Yaw only. This is correct, except that we are using rotate_xy( **-** yaw) which I believe to be incorrect.

I have flight-tested and proved this issue by changing my precision landing sensor from BODY_FRD (working) to LOCAL_FRD. Changing to this MAV_FRAME within the LANDING_TARGET message causes divergent behaviour any time the Copter is not aligned with North. If I remove the negative sign from the line below, I get comparable behaviour with BODY_FRD which is expected, as these are both body-yaw aligned frames.

Line in question:
https://github.com/ArduPilot/ardupilot/blob/master/libraries/AC_PrecLand/AC_PrecLand.cpp#L674

The functionality for LOCAL_FRD support was added in this PR: https://github.com/ArduPilot/ardupilot/pull/30446

I believe there also must be an issue in the Simulation environment somewhere as this issue was clearly not picked up during the pull request completion.

**Version**
V4.7.0-dev | any version past the above linked PR.

**Platform**
Observed on Copter, assumed present on all.
[ X ] All
[  ] AntennaTracker
[  ] Copter
[  ] Plane
[  ] Rover
[  ] Submarine

**Airframe type**
X4 Quad - Hexsoon 450 EDU.

**Hardware type**
Cube Orange Plus

**Logs**
N/A currently.
",[],0
ArduPilot/ardupilot,sanity check for MAV_CMD_NAV_RETURN_TO_LAUNCH in AP_Mission,"## Feature request

Add sanity check case for the `MAV_CMD_NAV_RETURN_TO_LAUNCH` command.

**Is your feature request related to a problem? Please describe.**
Sanity check of a `MAV_CMD_NAV_RETURN_TO_LAUNCH`  command parameters sent from `mavsdk` produces an `INVALID_PARAM1`.

https://github.com/ArduPilot/ardupilot/blame/a3f5193c751452d03a3d8783c67c57d985db639f/libraries/AP_Mission/AP_Mission.cpp#L1013

**Describe the solution you'd like**
I'm not sure which implementation of the standard is correct; however, if the [parameteres in the structure are supposed to be empty](https://mavlink.io/en/messages/common.html#MAV_CMD_NAV_RETURN_TO_LAUNCH) then is it necessary to check the parameters are not NaN?

I think adding a case in 

https://github.com/ArduPilot/ardupilot/blob/c40bd1e8d5e1f0ba692d7069d83264a575d402d3/libraries/AP_Mission/AP_Mission.cpp#L1016-L1041

for MAV_CMD_NAV_RETURN_TO_LAUNCH and assigning `nan_mask = 0xf0` would be an ok compromise?

**Describe alternatives you've considered**
I've tried from the other side, i.e. MAVSDK, but the values are hard-coded in the implementation.

https://github.com/mavlink/MAVSDK/blob/de36b0d7d21c2db85f7daf7423f32840b4b31a57/src/mavsdk/plugins/mission/mission_impl.cpp#L612-L630

**Platform**
[ x ] All
[  ] AntennaTracker
[  ] Copter
[  ] Plane
[  ] Rover
[  ] Submarine

",[],0
ArduPilot/ardupilot,ALT_OFFSET error when commanding waypoint/flight mode,"## Bug report

**Issue details**

In summary, in ArduPlane, if you have the parameter ALT_OFFSET set (to say climb 300 meters), when you go to command the aircraft to a waypoint, TECS will somehow double the ALT_OFFSET leading to risk of an altitude excursion. Was able to replicate in SITL. I don't know if this is due to misuse of ALT_OFFSET, or if it's a bug with how it's interpretted

Additional information: When in an autonomous mission using ALT_OFFSET to change a mission altitude, vehicle climbs to target altitude without issue. However, when commanding the vehicle to a waypoint, or a flight mode change (circle/loiter), vehicle will enter a target altitude double ALT_OFFSET until vehicle reaches said waypoint, and then returns to the ALT_OFFSET. Risks causing altitude limit breach unless safeguard system used. Further testing will be done to determine if geofence can trip to RTL and return vehicle to ALT_OFFSET target altitude, or if commanding RTL will return vehicle to ALT_OFFSET target altitude. 

Video of SITL preliminary demo: https://www.youtube.com/watch?v=IEYJDMH2tpw

Can hop on a dev call to discuss further
 

**Version**
4.2.3 live vehicle, 4.7.0 MissionPlanner SITL Plane, presumed affecting all fixed-wing (and rotary wing?) from 4.2.X to latest 

**Platform**
[  ] All
[  ] AntennaTracker
[ ?] Copter
[ X] Plane
[  ] Rover
[  ] Submarine

**Airframe type**
Conventional Pusher Fixed-Wing, SITL Plane vehicle 

**Hardware type**
CubeOrange, MissionPlanner SITL on Windows 11 

**Logs**
Edit: log post attempt: 

<!-- Failed to upload ""00000025.log"" -->

","['BUG', 'Plane']",0
ArduPilot/ardupilot,"AP_TemperatureSensor_MLX90614: only reading ambient temp, not object temp - no indication in Wiki","While using the MLX90614 Sensor i noticed the same issue that @peterbarker noted in his merging comment: a bit low, and very long time constants. Only after holding hot soldering iron directly in front of the sensor, but the readings only changing slightly I figured there must be something seriously wrong. 

so i did some digging and sure enough, the driver only reads the internal (ambient) temp of the sensor, not the temp of the object https://github.com/ArduPilot/ardupilot/blob/a8b57dceadca306aabb3fcc351e3be4a411e5f49/libraries/AP_TemperatureSensor/AP_TemperatureSensor_MLX90614.cpp#L42C45-L42C56

Which is fine, but not what i would expect when using an infrared temp sensor. Also this is not noted in the wiki or elsewhere. 

My suggestion would be to add a config param to switch between the ambient temp and object temp - or to just use the object temp as default.

What are your thoughts? I can make a PR after some discussion.


> I've tested this rebased against master (https://github.com/ArduPilot/ardupilot/pull/28143) and it seems to work as expected.
> 
> Maybe reading a bit low?
> 
> Very long time constants?
> 
> Merging, thanks!
>_Originally posted by @peterbarker in https://github.com/ArduPilot/ardupilot/pull/26886#pullrequestreview-2312088218_
            ",['BUG'],0
ArduPilot/ardupilot,Feature request: Add Linux Mint “zara” codename mapping to install-prereqs.sh,"## **Is your feature request related to a problem? Please describe.**

The prerequisites installation script (`install-prereqs-ubuntu.sh`) does not currently recognize the Linux Mint codename **“zara”**, which corresponds to Linux Mint 22.2. When running the script on Mint “zara”, it fails during release detection with:

```
Unable to map zara to an Ubuntu release.
```

Because the script cannot translate the Mint codename to the correct Ubuntu base, installation halts prematurely.

## **Describe the solution you'd like**

Add a translation entry for Linux Mint **“zara” → Ubuntu “noble” (24.04)** within the existing Mint-to-Ubuntu mapping block:

```
linuxmint)
    case ${RELEASE_CODENAME} in
        wilma | xia | zara)
            RELEASE_CODENAME='noble'
            ;;
```

This ensures the script correctly detects the system and proceeds with the expected package installation.

## **Describe alternatives you've considered**

* Editing the script locally (works, but not ideal for other Mint users).
* Allowing users to manually override the Ubuntu codename (would require additional script logic).
* Failing early with a more descriptive message (does not solve the underlying mapping problem).

Adding the proper Mint → Ubuntu mapping is consistent with existing behavior and previous merged PRs.

## **Platform**

[ x ] All
[  ] AntennaTracker
[  ] Copter
[  ] Plane
[  ] Rover
[  ] Submarine

## **Additional context**

Linux Mint “zara” (22.2) is based on Ubuntu 24.04 (“noble”), as documented on the Mint website:
[https://www.linuxmint.com/download_all.php](https://www.linuxmint.com/download_all.php)

I have tested the fix locally and confirmed that installation completes successfully after adding the mapping. A pull request with the change is ready to be submitted.
",[],0
ArduPilot/ardupilot,AP_SCRIPTING: mavlink:send_chan() returns false intermittently,"## Bug report

**Issue details**

Hi, I'm trying to get send a command_long to another component (winch) on my aircraft. My ""winch"" is a nucleo32 that is listening for commands addressed to it. I have a lua script set up so that upon flipping a switch on my RC the script will see the change and send a command to the winch.
The problem I am having is that the mavlink:send_chan() function doesn't always send the message (and returns false). My nucleo can see every gcs:send_text() and can see that the lua script just doesn't send the command.

I have currently implemented a small workaround that just continually calls the send_chan function with the same parameters until it returns true (or reaches a stopping point) (And this still fails sometimes and no command is sent).  I'm pretty new to coding using the ardupilot scripting and I assume this isn't normal behavior for send_chan().  

**Version**
V4.6.2

**Platform**
[  ] All
[  ] AntennaTracker
[  ] Copter
[ x] Plane
[  ] Rover
[  ] Submarine

**Airframe type**
Fixed-Wing

**Hardware type**
CubeOrangePlus

**Logs**
Here is my function responsible for sending the command:
```function send_command(target_system, target_component, cmd, ...)
    -- Unpack parameters
    local params = {}
    local vargs = {...}
    for _, i in ipairs(vargs) do
        table.insert(params, i)
    end

    local msgid, message = mavlink_msgs.encode(""COMMAND_LONG"", {
    param1 = params[1] or 0,
    param2 = params[2] or 0,
    param3 = params[3] or 0,
    param4 = params[4] or 0,
    param5 = params[5] or 0,
    param6 = params[6] or 0,
    param7 = params[7] or 0,
    command = cmd,        -- MAVLink command ID
    target_system = target_system,        -- Target system
    target_component = target_component,     -- Target component
    confirmation = 0         -- 0 for no confirmation
    })

    -- Send the message
    gcs:send_text(MAV_SEVERITY_INFO, ""CommandL msg: "" .. tostring(message))
    if not message then
        gcs:send_text(MAV_SEVERITY_ERROR, ""Failed to encode COMMAND_LONG message."")
        return
    end
    gcs:send_text(MAV_SEVERITY_INFO, string.format(""Sending command on channel %d (msgid=%d)"", MAVLINK_CHANNEL, COMMAND_LONG_ID))
    local ok = false
    local attempt = 0
    while not ok do
        ok = mavlink:send_chan(MAVLINK_CHANNEL, COMMAND_LONG_ID, message) -- Sometimes returns false for whatever reason

        if ok then
            return
        else
            gcs:send_text(MAV_SEVERITY_ERROR, ""Failed to send command, retrying..."")
            attempt = attempt + 1
            if attempt >= 100 then
                gcs:send_text(MAV_SEVERITY_ERROR, string.format(""Failed to send command after %d attempts."", attempt))
                break
            end
        end
    end

    gcs:send_text(MAV_SEVERITY_INFO, ""mavlink:send_chan returned: "" .. tostring(ok))
end
```
My logs I see back through my nucleo via my serial port look like this:
```
15:27:17.330 -> I: Status severity: 6, Text: Sending command to retract winch.
15:27:17.376 -> I: Recieved a status_text msg
15:27:17.376 -> I: Status severity: 6, Text: Sending command on channel 2 (msgid=76)
15:27:22.921 -> I: Recieved a status_text msg
15:27:22.967 -> I: Status severity: 3, Text: Failed to send command, retrying...
...
15:28:06.980 -> I: Status severity: 3, Text: Failed to send command, retrying...
15:28:06.980 -> I: Recieved a status_text msg
15:28:07.012 -> I: Status severity: 3, Text: Failed to send command after 100 attempts.
15:28:07.012 -> I: Recieved a status_text msg
15:28:07.012 -> I: Status severity: 6, Text: mavlink:send_chan returned: false
15:28:09.638 -> I: Recieved a status_text msg
15:28:09.676 -> I: Status severity: 6, Text: Sending command to extend winch.
15:28:09.676 -> I: Recieved a Command Long
15:28:09.676 -> I: CommandLong: trgt sys: 1
15:28:09.676 -> I: CommandLong: trgt comp: 169
15:28:09.676 -> I: Command recieved: 42600
15:28:09.676 -> I: Recieved command to move winch, passing to winch...
15:28:09.676 -> I: Winch action: RATE_CONTROL
15:28:09.796 -> I: Recieved a status_text msg
15:28:09.829 -> I: Status severity: 6, Text: CommandL msg: 
15:28:09.829 -> I: Recieved a status_text msg
15:28:09.863 -> I: Status severity: 6, Text: Sending command on channel 2 (msgid=76)
15:28:09.909 -> I: Recieved a status_text msg
```
",['Scripting'],0
ArduPilot/ardupilot,Support RTL_ALTITUDE when using RTL_AUTOLAND,"## Feature request

We have a fixed-wing plane which has a complicated landing sequence, which forces us to always land in AUTO mode using `RTL_AUTOLAND` parameter. However, this means that `RTL_ALTITUDE` is ignored, since the vehicle always proceeds to the first waypoint after `MAV_CMD_DO_LAND_START`. I also need a way to support ""return at current altitude"", set when parameter is equal to -1.
The landing sequence contains `MAV_CMD_NAV_LOITER_TO_ALT` at 50m AGL which is required for final approach, but the plane glides to it in a straight descending line, potentially crashing into terrain.

*I would like the vehicle to complete the RTL route on altitude set in `RTL_ALTITUDE` parameter, also when landing in AUTO mode, and only descend when close to landing sequence.*

**Workaround**
By adding a `MAV_CMD_NAV_WAYPOINT` after `MAV_CMD_DO_LAND_START` and before `MAV_CMD_NAV_LOITER_TO_ALT`, I can adjust the return altitude on this mission item, and have the plane climb to it immediately by setting bit 14 of `FLIGHT_OPTIONS`. I am including the Lua function below.

The problem is, that **this script needs to reliably detect when RTL mode is triggered** to update the waypoint. When using `RTL_AUTOLAND` the vehicle switches to AUTO immediately, and I might miss it between the calls of the script. When changing the mode from GCS, I can listen to `MAV_CMD_DO_SET_MODE`, but can't detect RTL triggered by another script or RC transmitter. Finally, I can't simply look at the index of current waypoint, because I don't want to climb to RTL altitude when mission proceeds to landing sequence as planned.

**Platform**
[  ] All
[  ] AntennaTracker
[  ] Copter
[x ] Plane
[  ] Rover
[  ] Submarine

**Additional context**
I'd be happy to contribute either a reliable way to detect RTL in Lua when using Automatic landing or some more involved behaviour for RTL, as preferred by the dev team.

I searched the issues for `RTL_AUTOLAND` and `RTL_ALTITUDE` but didn't find anything with both for my use case. There's a thread [Altitude behaviour on RTL using DO_LAND_START with RTL_AUTOLAND=2](https://discuss.ardupilot.org/t/altitude-behaviour-on-rtl-using-do-land-start-with-rtl-autoland-2/83922) which confirms that adding a waypoint is the way to do it.

```lua
-- Update first waypoint of landing sequence to recreate RTL_ALTITUDE behavior in AUTO
-- 
-- This must be called every time the vehicle enters RTL. Because the altitude target is specified
-- as a regular waypoint with large acceptance radius, the vehicle might not reach it if it's already close.
-- Note that if RTL is switched into AUTO and vehicle continues the mission it will fly to RTL altitude,
-- this can be reset to original value by reuploading the mission plan from GCS.
local function update_rtl_altitude()
    local doland_idx = find_do_land_start_index()
    if not doland_idx then
        return
    end

    local rtl_idx = doland_idx + 1
    local rtl_item = mission:get_item(rtl_idx)
    if (not rtl_item) or rtl_item:command() ~= MAV_CMD_NAV_WAYPOINT then
        return
    end

    local rtl_altitude = RTL_ALTITUDE:get()
    if not rtl_altitude then
        return
    end

    if rtl_altitude == -1 then
        local current_rel_alt = -ahrs:get_relative_position_D_home()
        rtl_item:z(current_rel_alt)
    else
        rtl_item:z(rtl_altitude)
    end

    -- Never write altitude smaller than 50 m
    if rtl_item:z() < 50 then
        rtl_item:z(50)
    end
    -- Ensure the altitude is relative to home like the parameter
    rtl_item:frame(MAV_FRAME_GLOBAL_RELATIVE_ALT)

    mission:set_item(rtl_idx, rtl_item)
    gcs:send_text(MAV_SEVERITY.NOTICE, string.format(""Doing RTL at %.0f m (REL)"", rtl_item:z()))

    -- If already flying there, update the navigation target after mission was modified
    if mission:get_current_nav_index() == rtl_idx then
        mission:set_current_cmd(rtl_idx)
    end
end
```

*Contribution on behalf of @FlyfocusUAV*",[],0
ArduPilot/ardupilot,Copter: Ch6 tuning of WP Speed overshoots during the beginning of the first leg,"Copter supports transmitter based tuning ([see wiki here](https://ardupilot.org/copter/docs/common-transmitter-tuning.html)) including the ability to adjust the speed during auto missions.  Unfortunately it seems this doesn't take effect immediately when auto starts so the vehicle will overspeed in the first segment of the mission.

The issue can be reproduced in SITL with AP-4.7.0-dev (or higher) by doing the following:

1. param set RC6_OPTION 219 (Transmitter Tuning)
2. param set TUNE 10 (WP Speed)
3. param set TUNE_MIN 100 (1m/s)
4. param set TUNE_MAX 1000 (10m/s)
5. param set AUTO_OPTIONS 3 (allow arming and takeoff in Auto mode)
6. create an auto mission with long segments (e.g. a big square)
7. auto
8. arm throttle
9. rc 6 1000

The vehicle should fly at 1m/s but instead it will fly at up to 6m/s for the first segment before slowing to 1m/s

This issue was found as part of the investigation of [this user report](https://discuss.ardupilot.org/t/copter-4-6-3-released/140596/29).","['BUG', 'Copter']",0
ArduPilot/ardupilot,"Copter parameter conversion from cm, cd to m and degrees","ANGLE_MAX
  -> PILOT_ANGLE_MAX
  -> ATC_ANGLE_MAX

ATC_ACCEL_P_MAX
-> ATC_CMD_ACCEL_P

ATC_ACCEL_R_MAX 
-> ATC_CMD_ACCEL_R

ATC_ACCEL_Y_MAX 
-> ATC_CMD_ACCEL_Y

Future PR correction acceleration limits (currently hard-coded to half the command model):
ATC_CORR_A_P_MAX
ATC_CORR_A_R_MAX
ATC_CORR_A_Y_MAX
ATC_CORR_ACCEL_P
ATC_CORR_ACCEL_R
ATC_CORR_ACCEL_Y

ATC_SLEW_YAW
  -> WP_Y_RATE_MAX
  -> ATC_AUTO_YAW_MAX
  -> ATC_SLEW_YAW_MAX

AVOID_ANGLE_MAX -> AVOID_ANGLE_LIM

BARO_ALTERR_MAX

CIRCLE_RADIUS
  -> CIRCLE_RAD
  -> CIRCLE_RAD_M
  -> CIRCLE_RADIUS_M

LAND_ALT_LOW
  -> LAND_ALT_LOW_M
  -> LAND_ALT_FINAL

LAND_SPEED
  -> LAND_SPEED_M
  -> LAND_SPEED_FINAL
  -> LAND_SPD
  -> LAND_SPD_LOW
  -> LAND_SPD_M
  -> LAND_SPD_FINAL

LAND_SPEED_HIGH
  -> LAND_SPD_HIGH
  -> LAND_SPD_HIGH_M
  -> LAND_SPD_HI

LOIT_ACC_MAX
  -> LOIT_ACC_MAX_M
  -> LOIT_ACC_M
  -> LOIT_ACC

LOIT_BRK_ACCEL
  -> LOIT_BRK_ACCEL_M
  -> LOIT_ACCEL_BRK

LOIT_BRK_JERK
  -> LOIT_BRK_JERK_M
  -> LOIT_JERK_BRK

LOIT_SPEED
  -> LOIT_SPEED_M
  -> LOIT_SPD
  -> LOIT_SPD_M

MOT_YAW_HEADROOM
  -> MOT_YAW_RESERVE
  -> MOT_YAW_RES
  -> MOT_YAW_HEAD
(note: currently PWM-based, needs normalisation)

PHLD_BRAKE_ANGLE -> PHLD_BRK_ANGLE
PHLD_BRAKE_RATE  -> PHLD_BRK_RATE

Possible prefix change: PILOT -> PLT

PILOT_ACCEL_Z
  -> PILOT_ACC_Z
  -> PILOT_ACCEL_Z_M

PILOT_SPEED_DN
  -> PILOT_SPD_DN
  -> PILOT_SPD_DN_M
  -> PILOT_SPEED_DN_M

PILOT_SPEED_UP
  -> PILOT_SPD_UP
  -> PILOT_SPD_UP_M
  -> PILOT_SPEED_UP_M

PILOT_TKOFF_ALT
  -> PILOT_TKOFF_ALTM
  -> PILOT_TKO_ALT_M

PILOT_Y_RATE

RTL_ALT
  -> RTL_ALT_MIN
  -> RTL_ALT_M

RTL_ALT_FINAL
  -> RTL_ALT_STOP
  -> RTL_ALT_HOVER
  -> RTL_ALT_FINAL_M

RTL_CLIMB_MIN
  -> RTL_CLIMB_MIN_M
  -> RTL_CLMB_MIN

RTL_SPEED -> RTL_SPD

WPNAV -> WP

WPNAV_ACCEL
WPNAV_ACCEL_C
WPNAV_ACCEL_Z
WPNAV_RADIUS
WPNAV_SPEED
WPNAV_SPEED_DN
WPNAV_SPEED_UP
","['Copter', 'FeatureRequest']",0
ArduPilot/ardupilot,BDShot FW on IOMCU (F103) of newer Pixhawk 2.4.8 doesn't work,"## Bug report

**Issue details**

Setting BRD_IO_DSHOT on a Pixhawk 2.4.8 with F103 co-processor fails to load the dshot firmware onto it and soft-bricks (solid amber iomcu indicator, no ACT indicator, IOMCU unhealthy message)
Normally, the Messages tab shows iomcu: 0 0 411FC231
 but when bricked, it shoes iomcu: 0 0 0

**Version**
4.6.2, 4.6.3
stock Pixhawk-bdshot

**Platform**
[ x ] Copter

**Airframe type**
Quad

**Hardware type**
Pixhawk 2.4.8

**Logs**
N/A",[],0
